633,1
1365,4
753,1
3430,1
2604,5
6188,2
2185,2
1072,2
4400,3
3990,3
1910,1
4807,2
2403,1
2967,1
6786,1
1495,2
3260,1
5425,2
6325,1
1812,1
1888,2
2037,1
4644,1
901,1
5612,1
2523,1
2500,3
437,2
884,4
2980,1
931,2
4995,1
1003,1
267,1
1639,1
3502,1
2669,1
1819,1
4378,1
5145,1
1463,3
1589,1
3267,1
1995,3
2920,1
1467,1
6888,1
4144,1
298,1
671,1
20,7
1122,4
1860,6
168,13
6931,1
792,9
2610,4
205,3
4998,1
861,2
1696,2
594,7
2024,4
4061,1
1270,2
4775,1
3383,1
255,4
4761,1
6266,1
4494,1
3629,1
3942,2
111,3
370,3
3249,1
1990,1
261,3
1590,3
2235,1
3549,1
1958,2
1820,6
4134,1
1242,5
6615,1
894,1
910,6
918,5
1900,4
726,4
127,2
2140,2
3690,3
729,3
4930,1
352,6
2440,2
79,2
715,3
1036,3
1403,1
1340,2
2650,1
1775,1
3611,1
2542,1
1125,4
5239,1
3588,2
1176,8
4136,1
4239,1
2975,2
2072,2
2198,1
4094,1
3564,3
1145,1
368,5
507,2
1899,1
1653,2
2337,1
2970,5
4009,1
2282,1
2225,1
552,7
476,6
4063,1
3828,2
2574,5
1012,4
161,4
1446,1
770,6
1075,2
1665,2
3349,1
5382,2
7028,1
3444,3
663,3
1740,6
59,2
1184,2
4334,1
1991,1
1695,1
4370,2
1000,6
134,3
2656,1
2724,1
412,2
2806,1
1139,1
556,1
303,1
7320,1
1099,1
3948,2
6642,1
1755,4
6292,1
252,13
592,3
6330,1
1687,1
280,9
4455,1
666,4
3212,1
4070,1
703,1
1133,1
2960,2
4750,2
330,9
455,3
3852,1
1928,1
6344,1
668,1
466,1
2977,1
4674,1
198,9
822,1
478,1
4925,1
6851,1
1284,2
3546,1
43,2
6525,1
4350,3
2958,2
2329,1
4225,1
5805,1
465,4
328,3
1625,2
24,9
34,4
494,4
874,2
1974,2
3753,1
2512,1
84,11
2275,2
4960,2
963,1
2608,1
1661,1
2925,3
1432,1
995,1
136,6
2263,1
3196,1
4774,2
6541,1
6440,1
4427,1
3213,3
4800,4
6916,1
636,4
1298,2
973,1
1884,1
5271,1
2890,1
4031,1
1048,1
2870,1
3454,1
94,3
306,6
1690,3
992,4
1584,8
1963,1
615,3
2538,2
5084,1
90,11
581,1
3302,2
2516,1
2136,2
3325,2
1673,1
2835,3
259,1
3128,2
6136,1
534,2
2864,1
732,4
3103,1
30,9
1287,3
3936,2
530,2
1666,3
1829,1
1940,2
423,2
1545,1
672,11
912,7
492,5
1482,4
2192,1
3750,3
1551,1
5177,1
579,1
1115,1
4520,1
2771,1
4994,1
2324,2
4500,4
6669,1
2743,1
318,3
3263,1
4246,1
4746,1
682,3
460,6
6699,1
208,8
1955,2
2014,1
4836,2
2714,1
2652,4
763,1
1442,2
1809,2
1837,1
266,4
1205,1
4826,1
651,4
4137,1
5535,1
1938,2
55,4
2048,1
522,5
2464,5
4023,1
2952,3
4738,1
1872,8
5451,1
774,3
227,2
5088,1
2916,3
4175,1
1030,2
157,2
6588,1
1702,1
1840,5
1276,3
2261,2
3077,1
408,8
2366,3
4301,2
6206,1
4840,2
5625,1
1943,1
209,4
3857,2
6664,1
6832,1
5478,1
3801,1
4016,1
2955,1
4028,1
5334,1
1200,11
1393,1
7590,1
1719,1
3674,1
3842,1
1208,1
2695,1
590,2
324,8
4906,1
4077,1
1470,7
5589,2
6540,1
4194,1
2162,1
174,6
4230,2
5538,1
5564,1
2128,4
3950,1
4975,1
6507,1
1692,3
3552,2
1815,2
3036,3
2277,3
3336,1
3604,1
385,3
841,1
188,4
400,8
1062,3
2744,2
4480,2
4779,1
4275,2
1648,2
3294,2
3416,2
5080,1
453,1
3969,2
4608,1
1333,1
6438,1
1743,2
2706,2
69,4
325,3
2058,2
232,6
4324,1
1564,2
475,3
186,6
1273,1
5220,2
3111,1
3492,1
2059,1
2828,2
3880,1
304,5
4600,3
6380,1
2178,4
5746,1
1180,3
4238,1
519,1
485,1
1960,5
5160,2
1256,1
6417,1
5124,2
6840,1
1677,1
2210,4
1679,1
4818,1
504,13
286,5
1620,8
6020,1
2146,1
6696,2
7099,1
3699,1
2200,5
2448,5
1500,7
1638,7
1757,1
1530,6
1816,1
1711,1
5828,1
1475,1
454,1
6275,1
3485,1
3247,1
2074,1
302,1
4256,2
781,1
3836,1
3726,3
210,12
37,2
4437,1
5488,1
3587,1
1243,1
5428,1
1586,2
344,3
851,1
122,3
4590,2
537,1
1971,2
92,5
1810,1
5952,2
6262,1
6322,1
1956,1
4820,1
5976,1
4788,3
2794,2
4824,1
6474,1
2055,1
7080,1
1037,1
5275,1
5061,1
536,2
1536,4
2576,4
1577,1
372,6
3125,1
2379,1
1683,3
4708,1
6750,2
4740,2
2745,1
411,1
2364,1
1081,1
2256,3
4030,2
5829,1
3122,1
5208,4
2080,5
1029,2
693,5
2233,2
711,2
82,3
1984,3
2050,2
2096,1
2782,2
2106,5
1222,2
1521,2
2560,2
795,2
1275,3
1649,1
3567,1
4216,2
5190,1
2755,2
4488,2
5423,1
3648,3
3844,1
4681,1
2299,2
4128,1
4040,1
2043,1
788,1
5012,1
229,2
4302,1
2325,3
1040,7
3999,1
1362,1
6583,1
3425,1
4097,1
3173,1
7471,1
6500,1
3675,3
5290,1
7560,1
4082,1
3632,1
4218,1
5302,1
7812,1
3270,2
1788,1
1055,1
1700,4
949,1
1335,1
2392,3
4650,3
942,1
4108,1
812,5
4700,2
965,1
1903,1
2990,3
612,7
6138,1
2662,2
4296,1
223,2
5664,1
5668,1
6025,1
5819,1
644,5
2190,3
471,1
360,14
31,3
665,3
4715,1
2249,1
543,1
1645,1
5324,1
427,1
1688,1
5192,1
903,2
238,6
1752,3
3240,6
262,1
6355,1
1067,1
654,2
2573,1
4710,1
4420,2
3618,2
4588,1
3159,2
1397,1
1426,2
4470,1
692,1
4232,1
1431,2
6318,2
6372,1
438,3
3277,1
2265,1
4843,1
7595,1
2470,4
5211,1
3050,1
3960,5
193,2
4152,1
3100,3
3550,1
182,7
1192,1
4462,1
6580,1
4066,1
7750,1
4123,2
2288,5
3,3
4048,3
456,8
6728,1
2384,1
1505,1
1260,13
2242,1
5975,1
1070,2
1720,3
1701,4
3915,2
109,2
2780,1
2831,1
380,6
3346,1
5270,1
1211,1
5724,1
486,6
805,3
2172,1
1359,1
5512,1
1209,2
390,9
4940,2
2075,1
540,12
6021,1
4122,1
3133,1
1421,2
2698,1
3332,3
669,1
2592,5
3927,2
2761,1
1587,1
4278,2
7530,1
645,3
1953,3
2760,6
3132,3
6554,1
4767,1
1660,2
686,2
3108,3
447,1
3850,2
3759,1
3424,1
6183,1
1250,3
832,5
1230,5
954,3
2204,2
2286,2
3072,2
4080,4
2919,1
2336,1
3498,1
3822,2
2093,2
3956,1
3560,1
2895,1
1064,5
6758,1
4068,1
625,2
445,1
4092,2
4553,1
736,4
1988,2
7163,1
5842,1
2047,1
856,2
3610,1
5200,2
5363,1
4182,1
2929,1
567,5
472,3
730,2
4554,3
1416,4
1199,1
573,1
480,13
6480,2
871,1
3808,3
2840,1
3982,1
5928,2
3961,1
3151,1
6804,2
3666,1
1328,2
3640,3
5375,1
3321,1
3874,1
5170,1
429,3
6225,1
1457,1
2943,1
687,1
6390,1
47,2
1425,3
3220,4
713,2
2340,8
2355,1
3458,3
5256,1
2316,1
243,5
820,4
760,6
213,3
3872,2
2520,10
776,2
2330,1
2369,1
1130,2
3645,2
4320,5
4805,1
5214,1
1424,2
4512,1
5784,1
3434,1
106,3
649,1
1080,12
3030,2
1134,7
4000,3
322,4
2535,2
1247,1
39,4
6160,1
960,11
1135,1
2301,1
1605,1
2754,3
3406,1
5014,1
6820,1
484,4
2332,2
2159,1
120,14
1144,5
3020,1
3180,3
3160,1
413,1
1717,1
5940,2
6913,1
4110,1
357,4
3029,1
3776,1
1715,1
3289,2
847,2
1484,3
2976,4
1394,1
2115,2
1778,2
2294,1
2581,1
110,7
416,6
1305,3
1525,1
737,1
754,3
582,2
2600,4
275,3
2522,2
945,6
902,2
3420,5
118,3
637,2
131,2
1336,1
4095,1
3565,2
3350,1
4575,1
3468,1
7020,1
5522,1
1918,1
950,4
764,1
5773,1
4540,1
1580,2
3806,1
2223,3
1032,4
2415,3
6810,1
1386,8
1728,7
940,4
7500,1
3938,1
4104,4
1518,4
80,9
7874,1
3014,1
4224,2
2775,2
444,5
441,4
1785,3
3432,3
710,2
2321,1
76,5
4541,1
632,2
2525,1
3184,1
676,3
3286,1
872,2
2312,1
4956,2
4114,2
5850,3
2356,2
4179,1
1216,3
3094,4
525,6
5768,1
248,6
338,3
984,5
5352,1
1786,1
1834,1
2076,1
199,2
7260,1
2510,1
6776,1
630,11
690,7
1107,2
1325,1
1195,1
532,5
1045,3
2622,2
548,1
1561,1
50,6
2214,3
966,5
2007,1
3876,2
4147,1
5967,1
3514,1
2028,3
1501,1
2646,4
3940,1
1804,2
3206,1
1267,1
4148,1
3255,3
42,8
3720,5
3285,1
5020,1
2565,3
1576,1
5681,1
435,4
6660,1
1302,5
3401,1
623,1
3782,1
5626,1
2940,7
657,2
5174,1
5434,2
2449,1
1266,1
628,1
2641,1
7688,1
2508,4
260,7
6107,1
49,3
336,12
1179,1
4472,1
3555,1
351,4
7285,1
382,1
2418,3
7047,1
387,2
1280,4
3102,1
5408,1
3195,1
875,3
5562,1
117,5
495,5
2730,6
6720,2
896,6
740,4
105,7
3800,3
4536,5
4617,2
1904,5
2444,2
3116,1
5825,1
580,5
1862,2
2613,1
5083,1
2561,1
969,2
3410,2
394,1
744,7
97,2
3185,1
3237,1
7279,1
705,3
976,3
658,2
512,3
418,4
184,6
287,1
451,1
2184,7
2921,1
2414,1
23,3
988,4
1769,1
3297,1
2844,2
1947,1
1925,2
2189,1
4646,1
2686,1
116,5
708,4
7068,1
2227,1
1498,2
1370,1
2453,1
5292,3
5304,2
2001,2
5675,1
606,2
1485,4
250,6
1156,1
3281,1
2926,3
4887,1
5736,1
2254,2
868,5
4980,2
2619,1
2506,1
2800,5
2489,1
15,5
572,5
2996,2
3219,1
366,3
2873,2
4060,3
3740,3
550,5
3178,1
6870,1
3222,1
1633,1
2718,1
5325,1
7223,1
938,2
837,3
3538,1
2556,2
2387,2
4326,1
354,3
2716,2
7620,1
2015,2
1074,1
178,3
1568,5
282,3
890,2
3870,2
4872,4
4389,2
1272,4
1716,5
1452,4
1360,5
2422,1
4142,1
3672,4
1791,1
3440,2
4686,1
2291,1
627,3
1513,1
1456,7
1098,3
6169,1
1770,3
473,1
2756,2
5162,1
2255,1
3296,1
5359,1
202,3
5727,1
4465,1
4833,1
102,6
5700,2
3171,1
685,1
363,2
891,3
470,3
558,5
970,2
1353,1
1352,3
414,6
1419,1
1058,1
2170,3
137,2
2472,2
3925,1
181,2
5597,1
5590,1
808,2
96,10
3078,3
4186,2
4053,1
1474,2
5496,1
4046,1
3266,1
7200,1
1255,1
405,5
2896,1
1616,2
2151,1
2850,4
1519,2
720,14
1027,1
3537,1
5475,1
825,4
10,5
288,10
3840,4
5313,2
5900,1
5902,1
4263,2
5264,1
745,1
885,2
3683,1
5236,2
93,4
3015,1
3358,1
247,4
824,2
1085,3
684,7
1177,1
3834,2
1632,5
5704,2
458,1
2825,1
384,8
3712,2
1488,6
3784,1
4752,3
4011,1
527,2
1092,8
4401,1
762,2
221,4
5486,1
5244,1
5775,1
172,4
5328,1
2205,3
4012,1
3900,4
2490,3
3813,1
3408,2
2432,2
4379,1
3503,1
1793,1
6989,1
1430,5
4508,2
869,1
235,3
1010,2
3591,3
2550,4
1859,2
3320,1
88,7
1215,4
477,2
1476,4
1972,2
1406,1
3381,2
4071,1
60,12
2697,2
4584,1
2961,1
5037,1
2651,1
3596,2
6024,1
2862,2
3144,1
6370,1
1539,3
245,4
321,1
2988,2
3706,1
2327,1
2008,1
2088,5
3120,7
1050,9
2318,1
1767,2
2944,2
462,8
4088,1
652,1
702,7
5238,1
340,6
2375,2
4532,1
1017,1
5346,2
5575,1
4484,1
956,1
5808,1
1292,2
5249,1
256,4
295,1
2727,1
173,2
2665,1
681,1
6061,1
4945,1
1261,1
923,1
2736,5
2091,1
2924,1
18,7
2163,1
501,1
1197,4
3136,3
4410,3
1989,3
5365,1
3052,2
4199,2
5198,1
3026,1
7161,1
2259,1
5643,1
4100,2
5588,1
192,10
132,9
1805,1
3441,1
2509,1
5580,2
2486,2
164,4
1005,2
546,7
2832,3
3657,1
2175,3
5180,1
957,2
2268,7
2280,7
1682,1
505,1
2006,1
1395,3
326,1
5760,2
1158,1
6690,1
2934,1
4433,1
6129,1
6604,1
335,1
2834,2
2546,1
3234,3
2112,5
2842,2
3634,1
4641,1
2552,3
660,11
3483,1
4675,1
624,9
4758,1
310,4
126,10
222,5
1164,2
917,1
5340,1
1338,1
2505,1
1912,1
7037,1
5824,2
6882,1
3288,1
3973,1
9,4
3393,1
748,4
629,1
430,3
867,1
2201,1
1308,2
3667,1
882,6
2813,1
5913,1
2061,1
5592,1
2886,2
1737,1
2272,1
146,3
3243,1
81,5
2030,3
4928,2
2354,2
810,8
5510,1
1118,2
3290,1
2295,3
404,2
913,1
3780,7
2310,7
2584,2
2992,3
2774,1
3154,1
6177,1
544,4
113,2
1071,4
2054,2
4991,2
3894,1
7290,1
620,5
1603,1
608,4
5945,1
6524,1
2907,2
5568,2
826,2
7050,1
635,1
4796,1
4853,1
5500,2
5925,1
406,4
5019,1
3916,1
3105,3
2590,1
5658,1
6692,1
2067,1
6636,1
864,9
2599,1
3968,2
2702,1
2346,2
3317,1
5070,2
5887,1
2409,1
5129,1
4325,1
2563,1
2673,2
3856,1
4284,4
87,4
2478,2
1596,6
2450,3
3624,1
346,1
240,15
616,7
707,1
119,4
1602,2
4922,1
2166,1
4743,1
1314,3
1504,2
4901,1
2635,2
83,2
3264,3
3460,1
5310,1
1464,4
747,2
459,4
2212,2
2616,2
3146,3
1,2
4293,1
5307,1
2158,2
1363,1
183,3
215,3
1836,5
1150,4
305,1
1554,3
2898,4
3500,4
5267,1
6426,1
1850,2
2224,1
1380,7
4890,1
2912,5
115,4
1558,1
2575,1
836,4
2125,2
1376,2
2300,4
2350,2
962,2
609,4
2120,2
381,1
2502,1
2119,1
2667,1
216,12
4008,1
68,5
3933,2
513,4
4625,1
2100,9
2772,7
2682,1
1444,1
5539,1
4632,1
19,3
549,2
242,5
1600,5
1240,5
1095,2
4160,2
5550,2
780,10
1800,10
194,3
704,5
1680,12
1635,1
2388,1
784,6
5373,1
77,4
4623,1
4431,1
1248,7
1659,2
2769,1
4360,1
1235,3
138,6
1387,1
2236,2
5490,1
2101,1
759,3
4220,1
6570,1
4460,1
1332,4
790,2
6612,1
5688,1
4619,1
639,2
2130,3
3192,5
5450,1
7192,2
153,5
6757,1
574,2
1232,7
1068,2
4250,2
3859,1
482,1
3322,1
2587,1
2483,1
5115,1
3074,1
765,4
392,6
4347,3
1853,1
362,1
4896,1
752,3
3312,4
5096,2
5157,1
5038,1
5497,1
6422,1
253,4
244,4
814,2
3861,1
4525,1
502,1
299,2
2016,9
3724,2
7105,1
3210,2
3088,1
201,3
6,5
2950,1
3542,3
3910,2
1782,5
56,8
114,6
3612,2
135,7
1730,1
3633,1
3451,2
1891,1
2562,2
1170,9
1310,1
785,1
5673,1
1090,2
3658,1
3465,2
3553,2
3952,3
1225,3
2353,1
3390,2
5184,2
5265,1
6240,2
3668,1
4475,1
846,3
5336,2
3582,1
273,4
3520,3
2676,1
207,5
1400,7
6670,1
6237,1
1220,3
5046,1
5300,1
7410,1
5229,1
4640,2
152,6
212,4
1930,1
6328,1
3090,2
6356,1
1768,4
2494,1
1455,1
980,7
2750,3
4770,1
1794,3
2002,5
3703,1
0,32
3097,1
5104,2
768,6
171,5
3848,1
99,5
1089,2
4654,1
3820,1
1970,1
4760,2
434,4
6076,2
4899,1
4064,1
555,3
2544,3
3476,1
1922,1
2726,1
2759,1
3627,1
3055,1
5424,1
1341,1
5175,2
2145,3
4732,2
2304,4
528,9
520,7
714,6
595,3
1612,3
4557,2
5394,2
930,6
876,3
3131,1
1734,1
285,4
852,3
4424,1
4075,1
3438,1
4473,1
3384,2
5126,1
3664,1
6902,1
1004,1
1288,5
1854,2
4578,1
1450,3
1629,1
3400,3
1533,2
680,6
376,3
4371,1
3258,1
5064,1
3572,1
5994,1
2914,1
1054,2
65,4
3392,1
529,1
1377,3
2892,1
3738,1
5368,1
5191,1
3025,1
1194,1
2338,1
2124,3
342,6
224,9
3168,4
5016,2
7018,1
4977,1
3038,2
170,6
5908,1
165,6
2601,1
1251,1
1053,3
3741,1
3838,1
1008,12
559,1
4180,3
6450,1
575,3
830,2
3824,1
2013,1
3600,7
11,3
6634,1
1404,7
4728,1
2492,2
1165,1
3135,2
1264,2
801,1
2768,1
5640,2
6351,1
6384,1
21,5
4988,1
3893,1
2322,2
4893,1
3096,2
1190,5
1746,2
3580,1
5543,1
365,1
5655,1
35,4
1060,3
2436,5
948,3
160,9
1079,1
3930,1
2032,2
3363,1
2877,1
5133,1
5876,1
2618,4
656,3
996,3
4176,3
4498,1
1189,1
4914,3
450,10
468,9
73,2
3042,3
4785,1
3887,1
1188,7
4117,1
4992,2
1127,2
6264,2
916,1
4727,1
3435,1
2583,1
1917,2
4118,1
2868,1
3799,1
2116,1
3280,2
667,2
2410,1
2629,1
1309,3
1911,2
3330,3
4693,1
2678,2
2838,1
7308,1
4572,1
290,4
833,2
835,1
4056,2
964,1
156,9
1980,9
140,10
4428,2
610,2
584,2
3304,2
1320,10
2412,2
783,3
1337,1
1764,7
6350,1
1806,2
508,2
2484,4
2070,6
1035,4
796,1
6665,1
27,5
7380,1
332,2
4131,2
7366,1
1541,1
5600,2
6048,3
1736,5
888,5
5010,1
1420,2
1881,3
3680,3
5472,1
2541,2
5146,1
1274,4
1710,6
2822,1
2856,6
2343,1
5452,1
432,11
2044,2
2580,4
3654,3
1773,1
990,9
803,1
1014,3
1136,2
6600,1
2951,1
1885,2
2805,2
1104,6
5670,2
3060,5
2193,1
386,1
3488,1
6608,1
1025,2
2829,1
1490,1
1344,9
4425,1
598,3
531,2
3584,2
1411,1
3484,1
4844,1
4074,1
5656,1
2748,1
7134,1
4002,2
3000,6
14,5
906,1
605,2
3655,1
7130,1
6250,1
1169,1
4563,1
3926,1
4530,1
870,6
1824,5
3422,1
1086,1
3379,1
943,1
5858,1
786,1
3686,1
6572,1
3638,1
4599,1
1664,4
4809,1
5226,1
1210,4
1020,8
2110,1
1182,1
4047,1
1374,1
854,2
5301,1
7470,1
4340,3
1921,1
4439,1
249,3
6496,2
28,7
2709,1
4648,1
3752,1
1472,3
4680,4
424,3
1652,3
1221,1
2691,2
5796,2
2390,1
85,4
1595,2
1624,5
2160,10
4880,1
638,3
516,4
900,11
1271,1
1407,2
511,1
2117,1
2360,2
2751,1
3002,1
3762,3
4769,1
689,1
1924,2
1494,3
1952,2
1413,1
1183,2
2416,1
695,1
3376,1
6120,1
2171,1
1241,1
5544,3
147,5
2114,1
5412,1
6723,1
2278,1
1349,1
2899,1
108,10
1175,2
3568,1
5859,2
2004,1
17,3
1634,1
1503,1
2010,3
3474,1
6060,1
5916,1
7140,1
2983,1
169,3
2466,1
315,6
1236,2
2060,2
1258,1
1957,1
5075,2
5508,1
955,1
5740,1
4503,1
4731,1
1575,5
2910,2
650,5
904,2
2964,4
6399,1
4268,1
270,10
2784,4
2296,2
1524,2
6058,1
2314,2
2457,3
5370,1
13,3
41,2
1998,3
755,1
4806,1
1379,1
6510,2
4163,1
1508,3
6552,2
3200,3
1926,2
5684,2
38,4
1443,1
2997,1
1323,4
3256,1
3971,1
2480,4
1722,3
1496,4
369,2
2385,1
148,4
4050,4
2796,1
2664,3
2985,1
